customer_id,first_name,last_name,email,birth_date,gender,marital_status,income,credit_score,employment_status,education,state,zip_code,acquisition_date,risk_category
CUST012279,Christine,Reese,oyoung@example.org,1989-03-12,Female,Divorced,50399,805,Full-time,Bachelor's,MO,14629,2021-11-28,Medium
CUST012280,Elizabeth,Moore,wendy68@example.org,1985-03-26,Female,Married,25064,682,Full-time,Some College,IL,77506,2022-07-03,Low
CUST012281,Patrick,Rios,wayne36@example.com,1977-07-17,Male,Single,25000,778,Self-employed,High School,AZ,76002,2024-05-18,Medium
CUST012282,Rebecca,Watson,patricia01@example.net,2007-07-04,Male,Single,38557,610,Self-employed,Trade School,TX,87346,2021-01-04,High
CUST012283,Steven,Ruiz,jason98@example.net,1957-09-03,Female,Single,43444,731,Retired,Bachelor's,CO,95861,2022-09-24,High
CUST012284,Steven,Cummings,heather73@example.com,1997-01-11,Male,Single,50105,609,Full-time,Bachelor's,MA,35461,2020-05-28,Medium
CUST012285,David,Burke,acampbell@example.org,1982-11-21,Female,Divorced,25000,687,Full-time,High School,NC,73773,2023-02-28,High
CUST012286,Pamela,Miller,sandovalbrandy@example.org,1956-11-15,Male,Single,25000,712,Retired,Bachelor's,MA,24754,2022-01-23,Low
CUST012287,Jessica,Manning,johnsonashley@example.net,1976-10-13,Male,Married,44593,665,Self-employed,Some College,NY,32453,2023-07-20,Medium
CUST012288,Sarah,Long,joyceadam@example.org,1965-03-01,Female,Single,36123,669,Full-time,High School,NY,02282,2022-04-19,High
CUST012289,Tammy,Guzman,jackrice@example.org,1948-12-17,Male,Married,33349,719,Retired,Some College,NY,14138,2022-01-09,High
CUST012290,Gregory,Kelly,michael02@example.net,1954-08-05,Female,Married,70000,689,Retired,Master's,PA,66048,2024-10-23,High
CUST012291,Charles,Robinson,angelawright@example.net,1957-05-27,Female,Single,51635,655,Self-employed,Doctorate,GA,70095,2020-08-30,Medium
CUST012292,Derek,Navarro,emily78@example.com,2000-05-07,Female,Married,25000,746,Self-employed,Bachelor's,NC,63119,2022-01-28,Medium
CUST012293,Christina,Dawson,moorejerry@example.com,1982-04-27,Female,Married,40561,807,Full-time,Bachelor's,MI,76159,2021-07-21,Low
CUST012294,April,Mills,dsmith@example.org,1985-12-30,Female,Married,51202,789,Full-time,Bachelor's,VA,03025,2023-09-13,Medium
CUST012295,Joshua,Long,michaelthomas@example.com,1981-06-26,Male,Single,61402,723,Full-time,Bachelor's,IN,12925,2021-05-15,Low
CUST012296,Dawn,Brown,showard@example.net,1974-11-07,Male,Married,45032,790,Full-time,High School,MI,95930,2023-01-04,Low
CUST012297,Melissa,Yang,timothy19@example.org,1964-02-28,Female,Single,455685,850,Full-time,Bachelor's,AZ,55413,2022-01-29,Low
CUST012298,Luis,Elliott,powellheather@example.org,1985-10-25,Male,Single,42708,805,Full-time,Bachelor's,MO,46439,2022-06-24,Low
CUST012299,Dennis,Forbes,davisedwin@example.com,2007-07-04,Male,Single,30661,683,Part-time,High School,TN,36681,2020-09-04,High
CUST012300,Aaron,Wilson,dbowman@example.com,1985-02-21,Female,Married,28129,760,Full-time,Bachelor's,MO,35372,2025-06-20,Medium
CUST012301,Dennis,George,kevin76@example.com,1975-12-25,Male,Married,70476,774,Full-time,Some College,IN,11606,2020-03-12,Low
CUST012302,Breanna,Patrick,margaretgibson@example.org,1987-03-11,Male,Divorced,50174,689,Full-time,Some College,AZ,22206,2022-02-26,Low
CUST012303,David,Lambert,michaelboyd@example.org,1970-04-08,Male,Married,115174,841,Full-time,Doctorate,PA,65960,2025-01-22,Medium
CUST012304,Richard,Becker,monicasmith@example.net,1967-12-22,Female,Divorced,34087,761,Unemployed,High School,AZ,49609,2023-07-22,Low
CUST012305,Kimberly,Sloan,gspears@example.org,1979-10-12,Female,Single,30425,650,Full-time,Some College,CO,92190,2023-09-21,Low
CUST012306,Christopher,Gibbs,maryblackburn@example.net,2007-07-04,Other,Married,25000,672,Part-time,Some College,MI,20501,2023-03-16,Medium
CUST012307,Wayne,Combs,haley80@example.org,1989-02-01,Male,Married,25000,708,Self-employed,Bachelor's,FL,22025,2021-03-05,Low
CUST012308,Kathleen,Hanson,jenniferrogers@example.net,1963-05-18,Female,Divorced,25000,760,Full-time,High School,OH,61377,2024-04-11,Low
CUST012309,Joseph,Phillips,david24@example.org,1987-11-04,Male,Married,48736,763,Full-time,Master's,AZ,37191,2024-09-22,Low
CUST012310,John,Green,johnbailey@example.net,1974-04-17,Male,Married,58844,732,Self-employed,Trade School,IL,87769,2024-08-21,Low
CUST012311,Lori,Miller,thomassmith@example.com,1977-03-24,Female,Single,42362,723,Full-time,Master's,NY,83035,2022-02-28,High
CUST012312,Natalie,Harmon,frederick59@example.org,1992-09-08,Male,Married,99859,797,Full-time,Master's,CO,29319,2023-12-30,Medium
CUST012313,Keith,Fisher,jeanlewis@example.org,1972-02-27,Male,Single,59083,809,Full-time,Bachelor's,MD,10320,2020-04-24,Low
CUST012314,Charles,Juarez,ejohnson@example.com,1961-03-04,Female,Single,25000,753,Part-time,Some College,OH,19898,2020-11-13,Low
CUST012315,Diane,Young,owalker@example.org,1967-04-12,Female,Single,59230,750,Full-time,Bachelor's,GA,94000,2020-04-24,Medium
CUST012316,Patricia,Pearson,bensonheather@example.org,1972-06-08,Male,Married,50910,644,Part-time,Master's,GA,60546,2023-04-07,Low
CUST012317,Cynthia,Hernandez,xmosley@example.com,1971-04-10,Female,Married,25000,707,Full-time,Trade School,PA,56365,2021-04-19,High
CUST012318,Steven,Jackson,jonestyler@example.com,1978-11-30,Female,Divorced,45694,719,Full-time,Some College,MI,30045,2020-09-16,High
CUST012319,Wanda,Hernandez,webstervalerie@example.com,2002-10-09,Female,Married,72370,689,Unemployed,Bachelor's,IL,53426,2020-06-24,Medium
CUST012320,Joe,Singh,lbullock@example.com,1963-05-03,Male,Married,81233,747,Full-time,Bachelor's,CA,68742,2020-10-11,Low
CUST012321,Cindy,Palmer,abigailbennett@example.net,1989-05-18,Male,Single,47267,746,Self-employed,Bachelor's,NY,54476,2020-01-18,Low
CUST012322,Joseph,Martinez,vwright@example.net,1995-12-07,Female,Widowed,38880,756,Full-time,Bachelor's,MD,54487,2022-06-12,Medium
CUST012323,William,Robinson,aliceyoung@example.org,2003-11-25,Female,Single,25000,725,Student,Bachelor's,CA,63424,2023-07-18,Low
CUST012324,Thomas,Hancock,wnewton@example.net,1955-11-23,Other,Married,53030,795,Retired,Bachelor's,WA,84601,2020-06-15,Low
CUST012325,Sarah,Madden,leslierobles@example.com,1974-04-27,Female,Married,36562,735,Full-time,Some College,NC,72665,2023-07-08,Medium
CUST012326,Christopher,Day,marcia57@example.net,1974-08-24,Male,Divorced,56598,625,Full-time,Master's,WA,42383,2021-06-24,Medium
CUST012327,Angela,Santos,jameswilliam@example.com,1990-10-26,Female,Married,91238,735,Self-employed,High School,FL,50053,2025-04-17,Low
CUST012328,Katherine,Wheeler,jcurtis@example.net,1979-07-15,Male,Single,36720,749,Self-employed,Doctorate,TX,46893,2022-07-14,Low
CUST012329,Nicole,Johnson,paul63@example.net,1984-03-05,Male,Married,39614,734,Student,High School,AZ,51889,2021-04-19,Low
CUST012330,Jessica,Perez,charles01@example.com,1983-12-04,Female,Single,45047,655,Full-time,Master's,TX,75355,2020-05-18,Medium
CUST012331,Shari,Herrera,pacejoshua@example.com,1972-03-18,Female,Married,55115,769,Full-time,Some College,GA,54928,2021-09-03,Low
CUST012332,Elizabeth,Brown,ronald23@example.net,1991-08-30,Female,Married,25000,684,Unemployed,High School,VA,72673,2023-08-02,High
CUST012333,Angel,Morgan,nathan81@example.com,1982-09-21,Female,Married,43168,730,Self-employed,Master's,MI,78044,2020-02-16,Low
CUST012334,Justin,Powell,elizabethreed@example.com,1975-08-11,Female,Single,56797,755,Full-time,Some College,MA,87030,2024-09-12,Low
CUST012335,Robert,Collins,pearsontiffany@example.com,1979-07-30,Male,Divorced,55490,826,Full-time,Bachelor's,IN,48186,2024-09-22,Low
CUST012336,Stacy,Morales,harveybilly@example.com,1952-08-28,Female,Married,25000,773,Retired,High School,MO,24587,2024-12-07,High
CUST012337,Joshua,Walsh,wmartinez@example.com,1993-09-20,Female,Single,71074,731,Part-time,Bachelor's,GA,98370,2022-10-04,Low
CUST012338,Miranda,Simmons,dnelson@example.com,1980-10-21,Male,Single,28025,753,Full-time,Some College,MD,70014,2021-03-23,Medium
CUST012339,Laura,Oliver,annewilliams@example.com,1985-10-21,Female,Single,35274,699,Unemployed,Bachelor's,WI,66943,2021-06-08,Medium
CUST012340,James,Sherman,palmerrebecca@example.org,2001-08-31,Male,Single,25000,625,Part-time,Bachelor's,WA,14462,2023-12-12,Medium
CUST012341,Amy,Martinez,anthony61@example.net,2001-07-25,Female,Widowed,25000,705,Full-time,High School,CA,57937,2025-01-14,Low
CUST012342,Beth,Simmons,donna40@example.com,1959-03-18,Male,Married,36879,850,Retired,Bachelor's,MD,93009,2020-09-17,Low
CUST012343,Benjamin,Farrell,kyleestrada@example.org,1989-04-02,Male,Married,35136,711,Full-time,Some College,MI,86132,2022-08-10,Medium
CUST012344,Donald,Austin,npatel@example.org,1945-01-25,Male,Single,27956,730,Retired,Bachelor's,GA,82590,2023-02-03,High
CUST012345,Kristen,Reeves,griffinashley@example.net,1989-05-01,Male,Married,29315,739,Full-time,Bachelor's,AZ,24284,2022-07-26,Low
CUST012346,Jennifer,Cabrera,jessicagoodwin@example.net,1981-08-06,Male,Single,25350,760,Full-time,Bachelor's,IN,77187,2024-06-21,Low
CUST012347,Amber,Delacruz,reesewilliam@example.com,1982-03-14,Female,Married,81011,850,Full-time,Master's,IL,29920,2024-05-29,Low
CUST012348,Fernando,Crawford,wwells@example.com,1975-03-15,Female,Single,25000,735,Part-time,High School,MO,87212,2021-08-28,Low
CUST012349,Lindsey,Herman,samanthadavis@example.net,1993-10-26,Female,Widowed,48727,765,Full-time,Master's,MI,10386,2022-01-19,Low
CUST012350,Kim,Soto,sthomas@example.com,1978-12-07,Female,Divorced,25000,680,Part-time,Bachelor's,VA,56544,2024-05-01,Medium
CUST012351,Ricky,Stewart,morganrebecca@example.org,1974-10-23,Female,Married,25000,676,Full-time,Some College,FL,35564,2023-02-07,High
CUST012352,Katherine,Curtis,sarah44@example.com,1992-09-08,Female,Married,52448,653,Full-time,Bachelor's,PA,10555,2025-06-10,Medium
CUST012353,Brian,Welch,ashley45@example.com,1986-10-03,Female,Single,25000,650,Full-time,Bachelor's,IN,46192,2022-08-16,High
CUST012354,John,Huynh,ltaylor@example.org,1986-12-04,Male,Married,25000,604,Full-time,Bachelor's,OH,60193,2021-12-11,High
CUST012355,Ashley,Hill,garciaapril@example.com,1954-11-29,Female,Married,76470,850,Retired,Bachelor's,MI,34225,2021-09-27,Medium
CUST012356,James,Cooper,ejones@example.com,2007-07-04,Female,Single,131428,760,Unemployed,Master's,MI,02448,2025-06-13,Low
CUST012357,Sharon,Greene,fhammond@example.org,1982-11-22,Male,Single,30197,733,Full-time,Bachelor's,AZ,07732,2025-04-04,Medium
CUST012358,Mary,Friedman,michael54@example.com,1972-02-19,Female,Widowed,38801,713,Full-time,Some College,MI,76110,2024-04-02,Medium
CUST012359,Kara,Jackson,bakerjoseph@example.net,1989-02-13,Male,Married,25000,678,Full-time,High School,VA,28174,2025-06-07,Medium
CUST012360,Sarah,Scott,fcox@example.org,1990-04-12,Female,Single,36242,745,Self-employed,Trade School,CA,28805,2021-12-11,Medium
CUST012361,Brent,Austin,flemingvickie@example.com,1953-02-24,Female,Divorced,36782,769,Full-time,Some College,IL,77453,2022-01-21,Medium
CUST012362,Justin,Huerta,sara51@example.com,1974-03-12,Male,Single,61808,770,Student,Master's,PA,98240,2021-09-27,Low
CUST012363,Javier,Anderson,dennis38@example.org,1983-05-03,Male,Divorced,62268,722,Full-time,Some College,NY,27010,2024-10-09,Low
CUST012364,Amy,Moore,qpeterson@example.com,1977-12-08,Male,Married,25000,716,Full-time,High School,OH,50391,2023-02-04,Medium
CUST012365,Lori,Love,timothyrussell@example.net,1982-09-30,Female,Married,54888,754,Self-employed,High School,CO,20687,2020-07-28,Medium
CUST012366,Alison,Hill,danielleedwards@example.net,1969-05-04,Female,Married,38962,776,Full-time,Bachelor's,MI,37199,2025-01-13,Low
CUST012367,James,Odonnell,ashley18@example.org,1968-02-22,Female,Single,25000,679,Full-time,Master's,PA,46352,2021-06-15,Medium
CUST012368,Vickie,Hunter,wileykayla@example.net,1980-07-19,Female,Divorced,36127,687,Part-time,Trade School,PA,90360,2022-05-28,Medium
CUST012369,Erica,Schultz,travis62@example.com,1965-01-19,Male,Married,25998,773,Full-time,Master's,WI,30030,2021-09-28,Medium
CUST012370,Amy,Anderson,qlee@example.net,2001-11-06,Female,Married,34645,724,Part-time,Master's,MO,19865,2021-07-19,Medium
CUST012371,Hunter,Huff,ktrevino@example.org,1963-07-12,Male,Married,60852,850,Full-time,Master's,CO,29940,2022-11-14,Low
CUST012372,Trevor,Ortega,richardmiller@example.org,2001-10-02,Female,Married,86248,739,Full-time,Trade School,IL,23006,2022-06-14,High
CUST012373,Madeline,Rosario,jeffery68@example.net,1996-04-05,Male,Married,82564,749,Full-time,Master's,TN,90272,2023-08-29,High
CUST012374,Eric,Brown,morrisonsusan@example.net,1954-12-14,Female,Married,25000,727,Retired,Bachelor's,FL,15823,2022-04-21,High
CUST012375,Vanessa,Heath,julia70@example.org,1967-08-19,Female,Married,45336,680,Full-time,High School,IL,34164,2024-10-13,High
CUST012376,Crystal,Travis,yvonneshields@example.net,1966-12-27,Female,Married,42995,774,Self-employed,Master's,FL,24778,2023-04-03,Low
CUST012377,Ricardo,Parker,angelaberry@example.net,1965-10-28,Male,Single,36718,807,Full-time,High School,IL,21599,2020-09-05,Low
CUST012378,Nichole,Gibson,christine59@example.net,1995-02-06,Male,Married,25000,637,Part-time,Some College,CA,67123,2024-04-09,Medium
CUST012379,Tammy,Foster,melissamartinez@example.org,1977-06-30,Male,Married,25969,719,Full-time,High School,PA,14544,2024-02-04,Low
CUST012380,Donald,Berry,meyerjacob@example.org,1984-11-07,Female,Married,46389,779,Full-time,Master's,MA,08333,2023-09-18,Low
CUST012381,Charles,Taylor,stuartmedina@example.org,1987-06-14,Female,Divorced,72220,795,Full-time,Trade School,VA,90669,2024-01-28,Low
CUST012382,Christine,Smith,joseph75@example.org,1982-04-18,Other,Married,25000,656,Full-time,Master's,TX,64369,2020-12-25,Low
CUST012383,Michael,Vang,richard12@example.net,1993-04-17,Male,Widowed,28050,577,Full-time,Master's,MA,16941,2020-12-01,High
CUST012384,Johnny,Rodriguez,millertroy@example.net,1981-07-21,Male,Single,91360,814,Full-time,Master's,IN,83113,2022-02-17,Low
CUST012385,Katherine,Patterson,matthew67@example.com,1979-01-26,Female,Divorced,35750,751,Part-time,Some College,AZ,11033,2022-10-22,High
CUST012386,Stephanie,Bright,mercershawn@example.com,1967-09-12,Female,Married,45025,763,Self-employed,Some College,VA,50359,2023-07-01,Medium
CUST012387,Samantha,Duncan,cindyrodriguez@example.net,1976-01-06,Male,Married,41813,771,Unemployed,Bachelor's,CO,73304,2022-03-24,Medium
CUST012388,Kendra,Park,hannahlynch@example.com,1994-01-26,Female,Married,80442,731,Full-time,Master's,OH,96207,2024-08-21,Low
CUST012389,James,Rogers,arobinson@example.com,1976-10-11,Male,Married,25000,707,Self-employed,Bachelor's,NC,39836,2020-12-08,High
CUST012390,Cody,Williams,kayla04@example.com,1977-09-26,Female,Single,39017,784,Part-time,Bachelor's,TX,33684,2024-08-14,Low
CUST012391,Joyce,Taylor,james37@example.org,1983-05-06,Male,Divorced,34272,721,Part-time,Bachelor's,PA,77050,2025-03-05,Low
CUST012392,Aaron,Luna,mcleandavid@example.net,1985-04-24,Female,Married,25000,603,Full-time,High School,TX,27963,2020-04-27,Medium
CUST012393,Robert,Stewart,fullersusan@example.org,1959-06-13,Female,Divorced,25000,732,Retired,Doctorate,MI,57145,2020-05-04,Medium
CUST012394,Daniel,Harris,jordan69@example.net,1990-07-07,Female,Married,25914,682,Full-time,Some College,NC,34588,2024-09-14,Low
CUST012395,Joshua,Michael,kennedydeborah@example.net,1962-10-28,Female,Divorced,42902,726,Student,Bachelor's,TX,86893,2022-08-09,Medium
CUST012396,Kimberly,Velasquez,cathy51@example.org,1972-10-18,Female,Single,32991,713,Full-time,Some College,IN,59981,2022-07-01,Medium
CUST012397,Frederick,Page,shawn02@example.com,1984-04-27,Male,Married,48151,718,Full-time,Bachelor's,MD,89401,2022-12-03,Medium
CUST012398,Angie,White,suzanneparker@example.com,1960-07-31,Male,Single,25632,823,Full-time,Trade School,VA,17510,2020-02-01,Low
CUST012399,Eric,Howell,gwendolynthompson@example.org,1998-01-04,Female,Single,31053,633,Full-time,Bachelor's,NY,26431,2022-03-28,Medium
CUST012400,Patricia,Brewer,lutzjennifer@example.net,2002-07-10,Female,Divorced,33576,663,Part-time,Bachelor's,NY,38273,2022-12-25,High
CUST012401,Laura,Potts,lbailey@example.com,1995-08-05,Male,Married,54818,698,Part-time,Bachelor's,WI,41693,2021-01-25,Medium
CUST012402,Ashley,Robinson,gbowman@example.net,1965-03-07,Male,Married,58906,811,Full-time,Doctorate,GA,68932,2021-10-21,Low
CUST012403,Rachel,Castro,amyholmes@example.net,1975-03-27,Female,Single,43746,742,Full-time,Some College,TN,52111,2020-01-03,Low
CUST012404,Patrick,Woodard,oliviarodriguez@example.com,1982-08-18,Male,Married,25000,637,Full-time,Some College,AZ,03749,2024-05-28,High
CUST012405,Elizabeth,Blankenship,collinsjohn@example.com,1998-12-23,Female,Married,52469,765,Full-time,Bachelor's,MO,99328,2020-10-30,Low
CUST012406,Karla,Brown,coxtim@example.org,1963-01-19,Female,Married,25000,723,Unemployed,Some College,MO,57580,2022-01-23,Medium
CUST012407,Jamie,Lucas,darlenehardin@example.org,1952-05-19,Male,Single,25000,686,Retired,Bachelor's,NC,80753,2025-05-01,High
CUST012408,Alicia,Jones,tjackson@example.org,1985-11-20,Male,Married,25000,684,Full-time,High School,AZ,70189,2022-10-26,Medium
CUST012409,Andrew,Lam,daviswilliam@example.net,1943-11-06,Female,Single,28100,794,Self-employed,High School,AZ,90259,2023-05-01,Low
CUST012410,Jennifer,Griffith,nrogers@example.org,1992-11-29,Female,Single,55160,721,Full-time,Bachelor's,MA,51332,2021-12-14,Medium
CUST012411,Cynthia,Rocha,pcurtis@example.com,1989-02-04,Male,Single,46252,747,Full-time,Master's,TX,65556,2025-03-01,Low
CUST012412,Matthew,Spencer,janice23@example.net,1980-12-19,Female,Single,56649,792,Full-time,Bachelor's,TX,84081,2022-03-04,Medium
CUST012413,Mary,Parker,smithrichard@example.com,1966-12-19,Female,Married,54958,730,Part-time,Doctorate,MO,32226,2020-08-27,Medium
CUST012414,Tammy,Dawson,michaelrodriguez@example.com,1974-11-20,Female,Single,51004,796,Full-time,Bachelor's,GA,01124,2021-01-26,Low
CUST012415,Kathleen,Anderson,jaredwoods@example.com,1985-11-17,Female,Divorced,47678,720,Full-time,Bachelor's,AZ,76789,2021-06-11,Low
CUST012416,Courtney,Baker,doughertylindsay@example.net,1985-03-04,Male,Single,36572,742,Full-time,Some College,IL,77807,2021-04-23,Low
CUST012417,Michael,Thornton,johnnystark@example.net,1968-05-19,Female,Divorced,25000,850,Full-time,High School,IL,72717,2020-06-18,Low
CUST012418,Nancy,Hughes,pcalhoun@example.com,1982-08-04,Female,Married,67165,759,Full-time,Trade School,OH,21467,2020-02-29,Medium
CUST012419,Donald,Ward,wanda27@example.com,2004-02-22,Other,Married,73849,659,Part-time,Bachelor's,CA,46219,2022-03-16,Medium
CUST012420,Nicole,Short,adamvargas@example.org,1964-06-03,Female,Married,44530,636,Full-time,High School,IL,88943,2024-10-04,Medium
CUST012421,Todd,Hall,kmcguire@example.net,1984-06-25,Male,Married,25000,732,Full-time,Some College,MI,12118,2021-09-28,Low
CUST012422,Jennifer,Evans,elizabethkim@example.net,1997-07-14,Female,Single,51094,723,Full-time,Trade School,GA,04614,2021-07-29,Low
CUST012423,Amber,Roberts,xbrady@example.org,2000-05-03,Female,Married,25000,612,Full-time,Bachelor's,MD,42658,2024-11-06,Medium
CUST012424,Mark,Smith,bsantos@example.com,1973-04-20,Female,Single,36593,769,Part-time,Some College,FL,82463,2023-06-28,Medium
CUST012425,Megan,Stewart,caintimothy@example.org,2004-10-30,Female,Single,31978,645,Full-time,Bachelor's,MD,32208,2024-01-25,High
CUST012426,Kayla,Calderon,cookcourtney@example.org,1993-11-14,Female,Married,28699,657,Unemployed,Bachelor's,NC,30801,2023-03-24,Medium
CUST012427,Lydia,Roy,morganflores@example.com,1972-09-13,Male,Married,29065,730,Part-time,Some College,TN,54449,2024-10-08,Medium
CUST012428,Frank,Nguyen,jacobjones@example.net,1973-02-15,Female,Divorced,48982,774,Full-time,Bachelor's,WA,50256,2022-05-22,Low
CUST012429,Allison,Campbell,jnguyen@example.org,1985-07-02,Female,Married,37804,720,Full-time,High School,VA,13331,2022-03-12,Low
CUST012430,James,Jackson,tracy37@example.org,1988-02-18,Male,Married,35645,743,Full-time,Some College,GA,92055,2023-01-15,Medium
CUST012431,Lorraine,Poole,thompsonantonio@example.com,2007-07-04,Female,Single,28761,688,Part-time,Master's,FL,15138,2020-03-05,Medium
CUST012432,Gregory,Flowers,hcrawford@example.net,1968-02-06,Female,Married,121986,758,Part-time,Master's,OH,12080,2021-12-20,High
CUST012433,Brian,Patterson,jwilliams@example.net,1969-11-07,Male,Widowed,25000,787,Full-time,Trade School,NC,86751,2022-04-22,Low
CUST012434,Amanda,Mckay,leonardcheryl@example.com,1994-10-18,Male,Married,25000,690,Student,Bachelor's,AZ,18797,2023-04-26,High
CUST012435,Rebecca,Gomez,wrogers@example.com,1982-01-08,Male,Single,65882,745,Full-time,High School,IL,23169,2024-04-01,Low
CUST012436,Chelsea,Bowman,tracysnyder@example.org,1978-01-03,Female,Single,47509,749,Full-time,Bachelor's,PA,83097,2020-08-17,Medium
CUST012437,Billy,Horne,loriarnold@example.net,1994-04-04,Male,Divorced,79636,761,Self-employed,Bachelor's,MD,45028,2024-05-25,Low
CUST012438,Karen,Vega,milleranthony@example.net,1984-12-06,Female,Single,57453,695,Full-time,High School,MA,97495,2022-04-12,Low
CUST012439,April,Brewer,kelliwilson@example.com,2000-09-29,Female,Married,25000,686,Full-time,Some College,TN,80409,2021-06-25,Medium
CUST012440,Joshua,Thompson,seanmills@example.net,1992-11-05,Male,Married,28518,715,Full-time,Master's,TX,90935,2021-05-27,Low
CUST012441,Jeffrey,Nguyen,kevin53@example.org,1958-10-24,Male,Single,36553,773,Self-employed,Master's,FL,65973,2025-04-02,High
CUST012442,Nicole,Simmons,stephaniefloyd@example.com,1953-03-13,Male,Married,40433,775,Retired,Master's,GA,85059,2020-04-04,High
CUST012443,Hannah,Boyer,robert19@example.org,1976-02-15,Male,Married,51122,675,Full-time,Some College,MD,01880,2023-08-15,Medium
CUST012444,Charles,Green,melissa17@example.org,1995-07-11,Male,Married,78544,663,Full-time,Bachelor's,MD,85896,2020-06-30,High
CUST012445,Michael,Turner,melissabennett@example.net,1995-09-02,Female,Married,30054,702,Full-time,Bachelor's,WI,78119,2022-08-23,High
CUST012446,Anthony,Miles,carlosmoore@example.com,1957-09-23,Male,Single,25000,850,Retired,Master's,NC,74449,2024-06-11,Low
CUST012447,Brooke,Moses,gailbanks@example.com,2005-02-08,Male,Divorced,71804,636,Full-time,Doctorate,NC,94770,2022-03-24,Medium
CUST012448,Donald,Lawrence,corey91@example.org,1969-05-03,Male,Married,25000,746,Full-time,Trade School,PA,24967,2024-11-17,Low
CUST012449,Shelby,Smith,jason74@example.net,1995-10-20,Male,Married,42634,671,Full-time,Some College,WI,48207,2022-12-20,Medium
CUST012450,Zachary,Baker,katherinemurray@example.net,1976-01-10,Male,Single,29051,749,Full-time,High School,MA,38085,2020-04-13,Low
CUST012451,Dylan,Gonzalez,rickyharris@example.org,1979-11-22,Male,Married,62876,706,Self-employed,Bachelor's,NC,79271,2020-01-09,Medium
CUST012452,Daniel,Cummings,andrewcastro@example.org,1967-08-02,Female,Married,48511,718,Part-time,Master's,MA,81660,2020-02-15,Medium
CUST012453,Christian,Diaz,tylernichols@example.org,1982-04-06,Female,Single,56350,647,Full-time,High School,PA,06467,2023-05-26,High
CUST012454,Mark,Stevens,jasonpalmer@example.org,2007-07-04,Male,Married,31002,672,Part-time,Trade School,MD,55524,2022-03-02,High
CUST012455,Patrick,Martinez,bstevenson@example.com,1970-08-27,Male,Divorced,25883,756,Full-time,High School,NY,98433,2021-08-01,Low
CUST012456,Mary,Lynn,james35@example.com,1986-04-28,Male,Single,43080,653,Full-time,Trade School,WA,44999,2024-08-30,High
CUST012457,Brian,Sherman,pmiller@example.net,1983-03-04,Female,Single,54258,735,Part-time,Bachelor's,GA,36569,2022-10-13,Low
CUST012458,Jessica,Rogers,adam49@example.net,1981-11-05,Female,Married,59121,740,Full-time,Bachelor's,FL,21373,2020-11-30,Low
CUST012459,Timothy,Jones,timothybrown@example.com,1990-04-25,Female,Married,59843,725,Part-time,Bachelor's,MD,75884,2021-01-13,Low
CUST012460,Felicia,Stout,bakercarl@example.net,1956-12-21,Male,Married,33567,792,Retired,Bachelor's,TN,54258,2021-08-29,High
CUST012461,Michael,Ellis,megan48@example.net,1972-08-06,Female,Single,27710,782,Full-time,Some College,FL,07919,2024-12-29,Low
CUST012462,Jessica,Ewing,markallen@example.org,1970-06-07,Male,Single,34353,761,Full-time,Trade School,AZ,45331,2020-05-14,Medium
CUST012463,Natalie,Robinson,ibarrajennifer@example.net,1964-08-29,Male,Divorced,25056,736,Full-time,Bachelor's,WI,50703,2022-11-14,Medium
CUST012464,James,Perry,aaron24@example.com,1975-05-04,Male,Single,73268,799,Full-time,Bachelor's,TX,93639,2025-03-30,Low
CUST012465,Madeline,Shea,lbarrera@example.com,1990-07-28,Male,Married,27766,710,Full-time,High School,CA,75154,2020-06-17,High
CUST012466,Joshua,Cain,wayneyoung@example.org,1960-02-28,Female,Single,51406,818,Part-time,Master's,WI,43649,2024-12-17,Low
CUST012467,Jeremy,Allen,qsmith@example.org,1955-10-29,Male,Married,51025,723,Retired,Bachelor's,FL,49626,2025-06-12,Medium
CUST012468,Glenn,Martinez,mortega@example.com,1973-09-11,Female,Single,63016,811,Self-employed,Doctorate,IL,74739,2021-03-17,Medium
CUST012469,Hayley,Nguyen,dkelly@example.com,1992-02-17,Male,Single,26838,736,Full-time,High School,TX,94212,2023-10-21,Low
CUST012470,Melissa,Bates,richardclark@example.org,1968-11-17,Male,Single,63912,781,Full-time,Bachelor's,VA,42639,2021-07-16,Low
CUST012471,Janice,Walker,stephanie77@example.net,1975-07-30,Male,Married,52562,797,Full-time,High School,PA,93783,2023-06-22,Medium
CUST012472,David,Soto,jasminemartinez@example.com,1993-12-20,Female,Single,36050,746,Full-time,Some College,NC,48752,2023-06-14,Medium
CUST012473,Thomas,Bonilla,christian73@example.com,1998-08-16,Female,Widowed,185346,761,Full-time,Master's,FL,98630,2020-11-15,Low
CUST012474,Melissa,Simpson,towens@example.org,1958-03-25,Female,Married,31622,692,Retired,High School,IN,50329,2020-07-27,Medium
CUST012475,Leonard,Murray,jeremy20@example.org,1980-10-21,Male,Single,25000,789,Full-time,High School,PA,63095,2022-01-11,Low
CUST012476,Patricia,Davis,jonesjonathan@example.org,1974-03-20,Male,Single,56544,816,Full-time,Bachelor's,MD,08014,2024-04-28,Low
CUST012477,Julia,Hansen,jenniferrowe@example.com,2007-07-04,Female,Single,73953,714,Unemployed,Bachelor's,CO,19561,2020-10-05,Medium
CUST012478,Megan,Villanueva,pbrown@example.org,1986-11-24,Male,Married,27581,781,Part-time,Trade School,CO,94992,2021-05-26,Low
