customer_id,customer_tenure_years,annualized_premium,retention_probability,adjusted_retention_probability,expected_lifetime_years,risk_premium_multiplier,predicted_annual_premium,customer_lifetime_premium_value,clpv_segment,satisfaction_adjustment,payment_reliability_adjustment,avg_satisfaction_score,satisfaction_resolution_rate,first_name,last_name,risk_category,total_premium
CUST011565,3.6358658453114305,26077.975380271084,0.75,0.77625,2.6643749999999997,1.0,26077.975380271084,69481.50565380976,High Value,1.15,0.9,4.5,1.0,Amanda,Hansen,Medium,94816.02
CUST011582,1.051334702258727,29198.2562109375,0.75,0.6075,2.41125,1.0,29198.2562109375,70404.29528862305,High Value,0.9,0.9,3.0,0.6666666666666666,Yolanda,Woodward,Medium,30697.14
CUST011586,1.2840520191649556,76882.40704157781,0.75,0.675,2.5125,1.0,76882.40704157781,193167.04769196425,High Value,1.0,0.9,3.6666666666666665,1.0,Kayla,Jenkins,Medium,98721.01
CUST011587,2.461327857631759,42394.62844271412,0.75,0.675,2.5125,1.0,42394.62844271412,106516.50396231924,High Value,1.0,0.9,3.6666666666666665,0.6666666666666666,Ronald,Hartman,Medium,104347.08
CUST011596,2.6995208761122518,26528.592771298172,0.75,0.77625,2.6643749999999997,1.0,26528.592771298172,70682.11936502755,High Value,1.15,0.9,4.0,1.0,Jesse,Gonzalez,Medium,71614.48999999999
CUST011599,2.8829568788501025,60195.132044159545,0.65,0.5850000000000001,2.3775000000000004,1.2,72234.15845299145,171736.7117219872,High Value,1.0,0.9,3.5,1.0,Diane,Roberts,High,173539.97
CUST011602,0.10677618069815195,1724700.104423077,0.85,0.95,2.925,0.9,1552230.0939807694,4540273.02489375,High Value,1.15,1.1,5.0,1.0,Alison,Phillips,Low,184156.89
CUST011613,1.514031485284052,28504.195863471974,0.85,0.765,2.6475,0.9,25653.776277124776,67918.37269368784,High Value,1.0,0.9,3.5,0.5,Erin,Jones,Low,43156.25
CUST011614,1.322381930184805,28177.880496894406,0.75,0.77625,2.6643749999999997,1.0,28177.880496894406,75076.44034891302,High Value,1.15,0.9,4.0,1.0,Wesley,Ray,Medium,37261.92
CUST011618,0.432580424366872,64169.59352848102,0.75,0.5400000000000001,2.3100000000000005,1.0,64169.59352848102,148231.7610507912,High Value,0.8,0.9,2.5,1.0,Lee,Thomas,Medium,27758.510000000002
CUST011626,0.34770704996577684,106782.10293307087,0.75,0.6075,2.41125,1.0,106782.10293307087,257478.34569736713,High Value,0.9,0.9,3.3333333333333335,1.0,Christopher,Rodriguez,Medium,37128.89
CUST011634,1.2813141683778233,36491.331442307695,0.75,0.675,2.5125,1.0,36491.331442307695,91684.4702487981,High Value,1.0,0.9,3.5,1.0,Carlos,White,Medium,46756.86
CUST011635,0.09308692676249145,221672.15867647057,0.85,0.7480000000000001,2.622,0.9,199504.9428088235,523101.9600447352,High Value,0.8,1.1,2.75,0.5,Janet,Wilson,Low,20634.78
CUST011643,0.9062286105407256,27893.668006042295,0.85,0.765,2.6475,0.9,25104.301205438067,66463.63744139728,High Value,0.9,1.0,3.0,1.0,Joshua,Reynolds,Low,25278.04
CUST011647,0.08213552361396304,1201462.8465,0.75,0.7425000000000002,2.6137500000000005,1.0,1201462.8465,3140323.5150393755,High Value,0.9,1.1,3.3333333333333335,0.3333333333333333,Stephen,Lewis,Medium,98682.78
CUST011654,0.35592060232717315,70065.57034615385,0.85,0.6885,2.53275,0.9,63059.01331153847,159712.71596479905,High Value,0.9,0.9,3.0,0.0,Kimberly,Dixon,Low,24937.78
CUST011666,0.1998631074606434,27891.090410958903,0.75,0.94875,2.9231249999999998,1.0,27891.090410958903,81529.14365753424,High Value,1.15,1.1,4.0,0.6666666666666666,Francisco,Clarke,Medium,5574.4
CUST011672,0.12046543463381246,1008289.310284091,0.85,0.935,2.9025,0.9,907460.379255682,2633903.7507896167,High Value,1.0,1.1,3.5,1.0,Robert,White,Low,121464.01000000001
CUST011676,0.4407939767282683,60373.624425465845,0.85,0.6885,2.53275,0.9,54336.26198291926,137620.16753723877,High Value,0.9,0.9,3.25,0.5,Ryan,Lowe,Low,26612.33
CUST011692,1.946611909650924,26585.853987341772,0.75,0.6075,2.41125,1.0,26585.853987341772,64105.14042697784,High Value,0.9,0.9,3.0,1.0,Nathan,Barrett,Medium,51752.34
CUST011699,0.405201916495551,116378.79309121621,0.75,0.675,2.5125,1.0,116378.79309121621,292401.71764168073,High Value,1.0,0.9,3.75,0.5,Jeremy,Macias,Medium,47156.909999999996
CUST011701,2.3682409308692676,27308.226606936416,0.85,0.765,2.6475,0.9,24577.403946242775,65068.67694767775,High Value,1.0,0.9,3.5,1.0,John,Graves,Low,64672.46
CUST011704,3.5564681724845997,33970.15076212471,0.75,0.675,2.5125,1.0,33970.15076212471,85350.00378983833,High Value,1.0,0.9,3.5,1.0,Eric,Wilson,Medium,120813.76
CUST011707,0.07118412046543464,151129.21153846153,0.85,0.8415000000000001,2.7622500000000003,0.9,136016.2903846154,375710.9981149039,High Value,0.9,1.1,3.0,0.6666666666666666,David,Gilbert,Low,10758.0
CUST011712,1.1909650924024642,39707.15875862069,0.75,0.77625,2.6643749999999997,1.0,39707.15875862069,105794.76111749999,High Value,1.15,0.9,4.0,1.0,Jillian,Diaz,Medium,47289.840000000004
CUST011715,0.31485284052019163,27810.07147826087,0.85,0.765,2.6475,0.9,25029.064330434783,66264.44781482608,High Value,0.9,1.0,3.3333333333333335,0.6666666666666666,Elizabeth,Carpenter,Low,8756.08
CUST011717,0.9308692676249144,44926.25490441177,0.75,0.675,2.5125,1.0,44926.25490441177,112877.21544733457,High Value,1.0,0.9,3.8,1.0,Russell,Estrada,Medium,41820.47
CUST011721,2.308008213552361,37287.492953736655,0.75,0.5400000000000001,2.3100000000000005,1.0,37287.492953736655,86134.10872313169,High Value,0.8,0.9,1.3333333333333333,0.3333333333333333,Anthony,Reed,Medium,86059.84
CUST011725,1.3305954825462012,34481.05047839507,0.75,0.6075,2.41125,1.0,34481.05047839507,83142.4329660301,High Value,0.9,0.9,3.0,1.0,John,Moore,Medium,45880.33
CUST011731,2.631074606433949,33283.54117585848,0.75,0.675,2.5125,1.0,33283.54117585848,83624.89720434444,High Value,1.0,0.9,3.5,1.0,Timothy,Jacobs,Medium,87571.48
CUST011744,0.3258042436687201,95137.86453781513,0.75,0.6075,2.41125,1.0,95137.86453781513,229401.1758668067,High Value,0.9,0.9,3.0,0.0,Andrea,Rush,Medium,30996.32
CUST011747,1.5770020533880904,37690.1475,0.75,0.6075,2.41125,1.0,37690.1475,90880.368159375,High Value,0.9,0.9,3.0,0.3333333333333333,Joseph,Reeves,Medium,59437.44
CUST011763,0.8952772073921971,137522.96940366973,0.75,0.675,2.5125,1.0,137522.96940366973,345526.4606267202,High Value,1.0,0.9,3.5,1.0,Anna,Johnson,Medium,123121.18
CUST011765,3.4962354551676933,38400.42288958497,0.85,0.6885,2.53275,0.9,34560.38060062647,87532.8039662367,High Value,0.9,0.9,3.0,1.0,Sara,Munoz,Low,134256.92
CUST011769,1.6399726214921286,56580.75554674458,0.85,0.765,2.6475,0.9,50922.67999207012,134817.79527900566,High Value,1.0,0.9,3.5,1.0,Jason,Harvey,Low,92790.89
CUST011773,0.16427104722792607,119140.77575000002,0.85,0.935,2.9025,0.9,107226.69817500001,311225.49145293754,High Value,1.0,1.1,3.5,1.0,Nicole,Taylor,Low,19571.38
CUST011774,0.6406570841889117,36507.84573717949,0.75,0.675,2.5125,1.0,36507.84573717949,91725.96241466346,High Value,1.0,0.9,3.5,1.0,Michael,Shelton,Medium,23389.01
CUST011782,1.995893223819302,63169.42634773662,0.75,0.675,2.5125,1.0,63169.42634773662,158713.18369868826,High Value,1.0,0.9,3.5,0.5,Susan,Thomas,Medium,126079.43
CUST011783,1.6290212183436004,50708.55988235294,0.85,0.8797499999999999,2.819625,0.9,45637.70389411765,128681.21084245147,High Value,1.15,0.9,4.0,1.0,Sara,Madden,Low,82605.32
CUST011784,3.1457905544147846,24596.9744843342,0.75,0.77625,2.6643749999999997,1.0,24596.9744843342,65535.56389169793,High Value,1.15,0.9,5.0,1.0,Brian,Kelly,Medium,77376.93
CUST011786,3.7754962354551678,29775.458109137056,0.85,0.6885,2.53275,0.9,26797.912298223353,67872.4123733252,High Value,0.9,0.9,3.0,1.0,David,Hunt,Low,112417.13
CUST011790,0.6242299794661191,75870.80332236842,0.75,0.6075,2.41125,1.0,75870.80332236842,182943.47451106083,High Value,0.9,0.9,3.0,0.3333333333333333,Tara,Harris,Medium,47360.83
CUST011792,0.5174537987679672,38039.22214285714,0.75,0.77625,2.6643749999999997,1.0,38039.22214285714,101350.752496875,High Value,1.15,0.9,4.5,0.5,Samantha,Mejia,Medium,19683.54
CUST011805,1.8781656399726214,36450.736049562685,0.75,0.5400000000000001,2.3100000000000005,1.0,36450.736049562685,84201.20027448982,High Value,0.8,0.9,2.0,0.5,Roy,Bates,Medium,68460.52
CUST011817,0.6899383983572895,37591.51550595238,0.75,0.675,2.5125,1.0,37591.51550595238,94448.68270870537,High Value,1.0,0.9,3.5,1.0,Samuel,Gutierrez,Medium,25935.83
CUST011822,0.8870636550308009,96338.43018518519,0.85,0.6885,2.53275,0.9,86704.58716666668,219601.04314637504,High Value,0.9,0.9,3.0,0.5,Marie,Cobb,Low,85458.32
CUST011832,1.5222450376454484,89400.60675809352,0.85,0.765,2.6475,0.9,80460.54608228417,213019.29575284733,High Value,1.0,0.9,3.5,0.5,Henry,Adams,Low,136089.63
CUST011834,2.8281998631074607,41101.06627057115,0.75,0.675,2.5125,1.0,41101.06627057115,103266.42900481002,High Value,1.0,0.9,3.5,1.0,Christopher,Morrow,Medium,116242.03
CUST011838,1.0075290896646132,22266.42409646739,0.65,0.5850000000000001,2.3775000000000004,1.2,26719.708915760868,63526.10794722148,High Value,1.0,0.9,3.5,1.0,Matthew,Wilson,High,22434.07
CUST011850,1.5058179329226558,36193.91083636364,0.75,0.6075,2.41125,1.0,36193.91083636364,87272.56750418182,High Value,0.9,0.9,3.0,1.0,Theresa,Williams,Medium,54501.44
CUST011854,1.2895277207392197,40324.84076433121,0.85,0.95,2.925,0.9,36292.35668789809,106155.14331210192,High Value,1.15,1.1,4.333333333333333,1.0,Heather,Cox,Low,52000.0
CUST011861,0.840520191649555,66802.91628664495,0.75,0.77625,2.6643749999999997,1.0,66802.91628664495,177988.02008122962,High Value,1.15,0.9,4.0,1.0,Austin,Romero,Medium,56149.2
CUST011863,0.1834360027378508,204633.49309701493,0.65,0.5850000000000001,2.3775000000000004,1.2,245560.1917164179,583819.3558057836,High Value,1.0,0.9,3.5,1.0,Isaiah,Oneal,High,37537.15
CUST011866,1.0677618069815196,84958.00225,0.75,0.5400000000000001,2.3100000000000005,1.0,84958.00225,196252.98519750006,High Value,0.8,0.9,2.5,1.0,Kaitlin,Boyer,Medium,90714.91
CUST011872,2.0479123887748116,29111.16233622995,0.65,0.5850000000000001,2.3775000000000004,1.2,34933.39480347594,83054.14614526405,High Value,1.0,0.9,3.5,1.0,David,Martinez,High,59617.11
CUST011874,0.9281314168377823,51862.34311946903,0.75,0.6075,2.41125,1.0,51862.34311946903,125053.07484681968,High Value,0.9,0.9,3.0,0.6666666666666666,Amy,Collier,Medium,48135.07
CUST011875,2.6694045174537986,29094.818523076923,0.75,0.675,2.5125,1.0,29094.818523076923,73100.73153923078,High Value,1.0,0.9,3.5,1.0,Natasha,Evans,Medium,77665.84
CUST011879,0.5804243668720055,30405.219021226414,0.75,0.5400000000000001,2.3100000000000005,1.0,30405.219021226414,70236.05593903303,High Value,0.8,0.9,2.0,0.5,Janet,Long,Medium,17647.93
CUST011882,0.5284052019164955,26995.040829015543,0.75,0.675,2.5125,1.0,26995.040829015543,67825.04008290156,High Value,1.0,0.9,3.6666666666666665,0.6666666666666666,Timothy,Valdez,Medium,14264.32
CUST011886,0.29842573579739906,130723.44412844036,0.65,0.468,2.202,1.2,156868.13295412844,345423.62876499083,High Value,0.8,0.9,2.5,0.0,Deanna,Hill,High,39011.24
CUST011889,0.676249144421629,33600.234746963564,0.75,0.675,2.5125,1.0,33600.234746963564,84420.58980174595,High Value,1.0,0.9,3.5,1.0,Robert,Morgan,Medium,22722.129999999997
CUST011899,0.13689253935660506,325353.37725,0.75,0.7425000000000002,2.6137500000000005,1.0,325353.37725,850392.3897871877,High Value,0.9,1.1,3.25,0.75,Jeanette,Mills,Medium,44538.45
CUST011901,0.459958932238193,83504.99861607143,0.85,0.765,2.6475,0.9,75154.4987544643,198971.53545244422,High Value,0.9,1.0,3.0,1.0,Susan,Hamilton,Low,38408.87
CUST011911,0.8761122518822724,28925.231835937502,0.75,0.6075,2.41125,1.0,28925.231835937502,69745.9652644043,High Value,0.9,0.9,3.0,1.0,Margaret,Jacobson,Medium,25341.75
CUST011912,0.3531827515400411,102242.76197674418,0.75,0.675,2.5125,1.0,102242.76197674418,256884.93946656978,High Value,1.0,0.9,3.5,1.0,Carol,Wolf,Medium,36110.38
CUST011913,1.3278576317590691,52681.95801030929,0.75,0.77625,2.6643749999999997,1.0,52681.95801030929,140364.4918737178,High Value,1.15,0.9,4.5,0.5,Steven,Liu,Medium,69954.14000000001
CUST011921,0.34496919917864477,84872.27285714286,0.75,0.77625,2.6643749999999997,1.0,84872.27285714286,226131.56199375,High Value,1.15,0.9,4.0,1.0,Samantha,Miller,Medium,29278.32
CUST011926,0.07392197125256673,162798.28305555554,0.85,0.935,2.9025,0.9,146518.45475,425269.814911875,High Value,1.0,1.1,3.5,1.0,Barbara,Dean,Low,12034.369999999999
CUST011927,0.45722108145106094,90875.86221556886,0.85,0.85,2.775,0.9,81788.27599401199,226962.46588338327,High Value,1.0,1.0,3.5,1.0,Timothy,Maynard,Low,41550.36
CUST011929,0.7446954140999316,46237.23920955883,0.75,0.675,2.5125,1.0,46237.23920955883,116171.06351401657,High Value,1.0,0.9,3.5,1.0,Christopher,Hammond,Medium,34432.66
CUST011930,0.5284052019164955,88736.57910621763,0.75,0.75,2.625,1.0,88736.57910621763,232933.52015382127,High Value,1.0,1.0,3.5,1.0,Ryan,Lyons,Medium,46888.87
CUST011936,2.8966461327857633,37180.178407372405,0.75,0.6075,2.41125,1.0,37180.178407372405,89650.7051847767,High Value,0.9,0.9,3.0,1.0,Dawn,Branch,Medium,107697.82
CUST011937,2.1492128678986995,39480.844949044586,0.75,0.675,2.5125,1.0,39480.844949044586,99195.62293447452,High Value,1.0,0.9,3.75,1.0,Eric,Gardner,Medium,84852.73999999999
CUST011938,0.9664613278576317,46356.536685552404,0.75,0.77625,2.6643749999999997,1.0,46356.536685552404,123511.19743156867,High Value,1.15,0.9,4.0,1.0,Jorge,Ryan,Medium,44801.799999999996
CUST011944,0.6516084873374401,35310.02196428571,0.75,0.6075,2.41125,1.0,35310.02196428571,85141.29046138392,High Value,0.9,0.9,3.0,0.0,Linda,Cohen,Medium,23008.31
CUST011947,0.2546201232032854,158332.81161290323,0.75,0.6075,2.41125,1.0,158332.81161290323,381779.9920016129,High Value,0.9,0.9,3.0,1.0,Jennifer,Chen,Medium,40314.72
CUST011950,0.28199863107460643,69139.23633495145,0.85,0.95,2.925,0.9,62225.31270145631,182009.0396517597,High Value,1.15,1.1,4.0,1.0,Katie,Oconnor,Low,19497.17
CUST011961,0.28199863107460643,70290.27029126215,0.65,0.6435000000000002,2.46525,1.2,84348.32434951457,207939.7066026408,High Value,0.9,1.1,3.0,1.0,Michele,Larsen,High,19821.760000000002
CUST011962,0.10951403148528405,50984.51700000001,0.85,0.8415000000000001,2.7622500000000003,0.9,45886.06530000001,126748.78387492504,High Value,0.9,1.1,3.0,1.0,Benjamin,Spence,Low,5583.52
CUST011963,0.6078028747433265,85088.64,0.85,0.6885,2.53275,0.9,76579.776,193957.427664,High Value,0.9,0.9,3.0,1.0,Joy,Welch,Low,51717.12
CUST011970,2.8281998631074607,47041.33245159729,0.65,0.67275,2.509125,1.2,56449.59894191675,141639.09994513687,High Value,1.15,0.9,4.0,1.0,Fernando,Cain,High,133042.29
CUST011973,0.11498973305954825,111088.70035714285,0.65,0.468,2.202,1.2,133306.44042857143,293540.78182371426,High Value,0.8,0.9,2.6666666666666665,0.6666666666666666,Sara,Cook,High,12774.06
CUST011976,2.001368925393566,41943.62115595076,0.75,0.675,2.5125,1.0,41943.62115595076,105383.34815432629,High Value,1.0,0.9,3.5,1.0,Allen,Lee,Medium,83944.66
CUST011979,3.164955509924709,30529.734050605537,0.75,0.6075,2.41125,1.0,30529.734050605537,73614.8212295226,High Value,0.9,0.9,3.0,1.0,Derrick,Grimes,Medium,96625.25
CUST011981,1.8535249828884326,29786.283168389957,0.75,0.675,2.5125,1.0,29786.283168389957,74838.03646057977,High Value,1.0,0.9,3.75,0.5,Jose,Torres,Medium,55209.62
CUST011985,1.4127310061601643,24722.193997093025,0.75,0.77625,2.6643749999999997,1.0,24722.193997093025,65869.19563100472,High Value,1.15,0.9,4.5,0.5,Linda,Parsons,Medium,34925.810000000005
CUST011989,1.8124572210814511,35247.998825528695,0.65,0.5850000000000001,2.3775000000000004,1.2,42297.598590634436,100562.54064923339,High Value,1.0,0.9,3.5,1.0,Jonathan,Dixon,High,63885.49
CUST011991,2.5735797399041753,32577.70050797872,0.75,0.6075,2.41125,1.0,32577.70050797872,78552.98034986369,High Value,0.9,0.9,3.25,0.75,Anthony,Deleon,Medium,83841.31
CUST011997,0.9883641341546886,48156.71507617728,0.75,0.6075,2.41125,1.0,48156.71507617728,116117.87922743247,High Value,0.9,0.9,3.3333333333333335,0.3333333333333333,Pamela,Bailey,Medium,47596.369999999995
CUST012000,0.7994524298425736,115202.25164383561,0.65,0.6435000000000002,2.46525,1.2,138242.70197260272,340802.8210379589,High Value,0.9,1.1,3.0,0.5,Adrienne,Martinez,High,92098.72
CUST012002,0.5393566050650239,34315.367284263964,0.75,0.675,2.5125,1.0,34315.367284263964,86217.36030171321,High Value,1.0,0.9,3.5,1.0,James,Sutton,Medium,18508.22
CUST012014,0.2053388090349076,197129.2236,0.85,0.95,2.925,0.9,177416.30124,518942.68112699996,High Value,1.15,1.1,4.0,1.0,Charles,Clark,Low,40478.28
CUST012017,0.5284052019164955,57701.513704663215,0.75,0.6075,2.41125,1.0,57701.513704663215,139132.77492036918,High Value,0.9,0.9,3.0,1.0,Julie,Martin,Medium,30489.78
CUST012020,0.057494866529774126,44449.01178571429,0.75,0.77625,2.6643749999999997,1.0,44449.01178571429,118428.8357765625,High Value,1.15,0.9,4.0,1.0,Diana,Mccormick,Medium,2555.59
CUST012021,1.0403832991101984,77247.71251973684,0.75,0.5400000000000001,2.3100000000000005,1.0,77247.71251973684,178442.21592059213,High Value,0.8,0.9,2.0,0.0,Taylor,Murphy,Medium,80367.23
CUST012031,1.949349760438056,29210.84310042135,0.85,0.765,2.6475,0.9,26289.758790379215,69602.13639752897,High Value,1.0,0.9,3.5,0.5,William,Sanders,Low,56942.15
CUST012047,0.06570841889117043,61883.69875,0.85,0.8415000000000001,2.7622500000000003,0.9,55695.32887500001,153844.42218496877,High Value,0.9,1.1,3.0,0.75,Cynthia,Moore,Low,4066.28
CUST012051,0.09856262833675565,220824.56979166664,0.85,0.935,2.9025,0.9,198742.11281249998,576848.9824382812,High Value,1.0,1.1,3.5,1.0,Kelsey,Mayer,Low,21765.05
CUST012053,1.0759753593429158,34611.9636259542,0.85,0.6885,2.53275,0.9,31150.767263358783,78897.10578627196,High Value,0.9,0.9,3.0,1.0,Gloria,Rodriguez,Low,37241.62
CUST012057,2.0150581793292264,20887.565645380433,0.65,0.67275,2.509125,1.2,25065.07877445652,62891.41577995822,High Value,1.15,0.9,5.0,1.0,Angie,Jones,High,42089.659999999996
CUST012062,0.9774127310061602,75960.77649159663,0.75,0.6075,2.41125,1.0,75960.77649159663,183160.42231536235,High Value,0.9,0.9,3.0,0.5,Laura,Acevedo,Medium,74245.02999999998
CUST012073,1.1937029431895962,28161.001186926605,0.65,0.5850000000000001,2.3775000000000004,1.2,33793.20142431193,80343.33638630161,High Value,1.0,0.9,3.6666666666666665,0.6666666666666666,Kevin,Johnson,High,33615.87
CUST012077,0.06844626967830253,864728.4983999999,0.85,0.95,2.925,0.9,778255.64856,2276397.7720379997,High Value,1.15,1.1,4.0,1.0,Garrett,Vaughn,Low,59187.439999999995
CUST012082,0.8049281314168378,47299.04262755102,0.75,0.77625,2.6643749999999997,1.0,47299.04262755102,126022.38670078124,High Value,1.15,0.9,4.0,0.6666666666666666,Debbie,Brown,Medium,38072.33
CUST012083,0.34770704996577684,28325.108740157484,0.85,0.7480000000000001,2.622,0.9,25492.597866141736,66841.59160502363,High Value,0.8,1.1,2.3333333333333335,0.6666666666666666,Steven,Morrison,Low,9848.84
CUST012098,0.3668720054757016,297966.7250932836,0.85,0.8415000000000001,2.7622500000000003,0.9,268170.0525839552,740752.7277500305,High Value,0.9,1.1,3.0,0.75,Douglas,Bryant,Low,109315.65
CUST012106,0.3750855578370979,104055.05939781023,0.75,0.94875,2.9231249999999998,1.0,104055.05939781023,304165.94550222397,High Value,1.15,1.1,4.0,1.0,Justin,Flores,Medium,39029.55
CUST012112,2.3572895277207393,31809.40614982578,0.85,0.765,2.6475,0.9,28628.465534843202,75793.86250349738,High Value,1.0,0.9,3.5,1.0,Rickey,Kaiser,Low,74983.98
CUST012113,0.5174537987679672,125940.65432539683,0.85,0.7480000000000001,2.622,0.9,113346.58889285715,297194.7560770714,High Value,0.8,1.1,2.0,0.5,Carol,Randolph,Low,65168.47
CUST012116,0.47638603696098564,49190.48456896552,0.85,0.8415000000000001,2.7622500000000003,0.9,44271.43611206897,122288.77440056253,High Value,0.9,1.1,3.3333333333333335,0.3333333333333333,Douglas,Gutierrez,Low,23433.66
CUST012117,3.3018480492813143,34821.35709577114,0.75,0.5400000000000001,2.3100000000000005,1.0,34821.35709577114,80437.33489123135,High Value,0.8,0.9,2.0,1.0,Lawrence,Hanson,Medium,114974.83
CUST012129,0.5338809034907598,62471.91046153846,0.85,0.765,2.6475,0.9,56224.719415384614,148854.94465223077,High Value,1.0,0.9,3.5,1.0,Andrea,Russell,Low,33352.56
CUST012131,1.7111567419575633,66956.654052,0.65,0.5265000000000001,2.28975,1.2,80347.9848624,183976.7983386804,High Value,0.9,0.9,3.0,0.0,Christopher,Lewis,High,114573.33
CUST012134,0.09582477754962354,39133.92857142857,0.85,0.8415000000000001,2.7622500000000003,0.9,35220.53571428572,97287.92477678573,High Value,0.9,1.1,3.0,0.6666666666666666,Stephen,Harper,Low,3750.0
CUST012143,0.04380561259411362,109673.38921875002,0.85,0.935,2.9025,0.9,98706.05029687502,286494.31098667975,High Value,1.0,1.1,3.5,1.0,William,Owen,Low,4804.31
CUST012149,0.6160164271047228,88226.78683333333,0.75,0.675,2.5125,1.0,88226.78683333333,221669.80191875002,High Value,1.0,0.9,3.5,1.0,Devon,Montes,Medium,54349.15
CUST012152,1.462012320328542,49738.684817415735,0.75,0.675,2.5125,1.0,49738.684817415735,124968.44560375705,High Value,1.0,0.9,3.5,1.0,Devin,Brown,Medium,72718.57
CUST012155,0.7775496235455168,93750.08075704225,0.75,0.6075,2.41125,1.0,93750.08075704225,226054.8822254181,High Value,0.9,0.9,3.0,1.0,Donna,Hobbs,Medium,72895.34
CUST012171,2.269678302532512,36814.75912545236,0.75,0.6075,2.41125,1.0,36814.75912545236,88769.587941247,High Value,0.9,0.9,3.3333333333333335,0.6666666666666666,Angela,Holmes,Medium,83557.66
CUST012182,0.11772758384668036,66382.74348837209,0.85,0.765,2.6475,0.9,59744.46913953488,158173.4820469186,High Value,1.0,0.9,3.5,0.5,Maria,Hernandez,Low,7815.08
CUST012183,2.809034907597536,34156.1971125731,0.75,0.675,2.5125,1.0,34156.1971125731,85817.44524533991,High Value,1.0,0.9,3.5,1.0,Kevin,Fisher,Medium,95945.95
CUST012188,0.31485284052019163,135154.06095652175,0.75,0.8250000000000001,2.7375,1.0,135154.06095652175,369984.24186847825,High Value,1.0,1.1,3.5,1.0,Cindy,Green,Medium,42553.64
CUST012194,1.4948665297741273,34838.15375,0.75,0.6075,2.41125,1.0,34838.15375,84003.4982296875,High Value,0.9,0.9,3.3333333333333335,1.0,Patricia,Ortiz,Medium,52078.39
CUST012202,2.190280629705681,27873.86199375,0.75,0.77625,2.6643749999999997,1.0,27873.86199375,74266.42104959764,High Value,1.15,0.9,4.0,1.0,William,Allison,Medium,61051.58
CUST012205,0.13141683778234087,85505.86203125,0.75,0.8250000000000001,2.7375,1.0,85505.86203125,234072.29731054686,High Value,1.0,1.1,3.5,1.0,Jennifer,Hunt,Medium,11236.91
CUST012208,0.05475701574264202,462727.006875,0.85,0.935,2.9025,0.9,416454.3061875,1208758.6237092188,High Value,1.0,1.1,3.5,1.0,Sheila,Donaldson,Low,25337.55
CUST012210,1.5906913073237507,36820.17354991395,0.65,0.468,2.202,1.2,44184.20825989673,97293.6265882926,High Value,0.8,0.9,2.3333333333333335,1.0,Kathy,Downs,High,58569.53
CUST012219,0.4681724845995893,116623.68421052632,0.75,0.7425000000000002,2.6137500000000005,1.0,116623.68421052632,304825.1546052632,High Value,0.9,1.1,3.0,0.0,Belinda,Scott,Medium,54600.0
CUST012221,0.9062286105407256,96036.0763141994,0.65,0.5850000000000001,2.3775000000000004,1.2,115243.29157703927,273990.9257244109,High Value,1.0,0.9,3.5,0.5,Katherine,Olson,High,87030.64
CUST012222,0.2026009582477755,713601.8568243243,0.85,0.95,2.925,0.9,642241.671141892,1878556.888090034,High Value,1.15,1.0,4.0,1.0,Daniel,Singh,Low,144576.42
CUST012228,0.23545516769336072,58425.559883720925,0.75,0.8250000000000001,2.7375,1.0,58425.559883720925,159939.97018168602,High Value,1.0,1.1,3.6666666666666665,1.0,Emily,Garcia,Medium,13756.6
CUST012231,0.16153319644079397,72043.3338559322,0.85,0.8415000000000001,2.7622500000000003,0.9,64839.00047033898,179101.52904919386,High Value,0.9,1.1,3.0,1.0,Michael,Wilson,Low,11637.39
CUST012239,0.14510609171800137,35463.500801886796,0.85,0.935,2.9025,0.9,31917.150721698115,92639.52996972877,High Value,1.0,1.1,3.5,1.0,Ashley,Rose,Low,5145.97
CUST012251,0.13963039014373715,257844.15529411766,0.85,0.95,2.925,0.9,232059.7397647059,678774.7388117647,High Value,1.15,1.1,4.0,0.0,Curtis,Lewis,Low,36002.88
CUST012264,0.2874743326488706,192198.86342857144,0.85,0.935,2.9025,0.9,172978.9770857143,502071.4809912857,High Value,1.0,1.1,3.5,1.0,Suzanne,Hicks,Low,55252.24
CUST012281,1.1416837782340863,36499.71278776978,0.85,0.6885,2.53275,0.9,32849.7415089928,83200.18280690153,High Value,0.9,0.9,3.0,1.0,Patrick,Rios,Low,41671.13
CUST012287,1.9712525667351128,44456.96684375,0.75,0.6075,2.41125,1.0,44456.96684375,107196.86130199219,High Value,0.9,0.9,3.0,1.0,Jessica,Manning,Medium,87635.91
CUST012290,0.7091033538672142,53469.38467181466,0.75,0.6075,2.41125,1.0,53469.38467181466,128928.05378991309,High Value,0.9,0.9,3.0,1.0,Gregory,Kelly,Medium,37915.31999999999
CUST012297,3.4414784394250515,33353.9907398568,0.85,0.765,2.6475,0.9,30018.591665871125,79474.2214353938,High Value,1.0,0.9,3.5,1.0,Melissa,Yang,Low,114787.04000000001
CUST012300,0.05201916495550993,42376.305,0.85,0.935,2.9025,0.9,38138.6745,110697.50273625,High Value,1.0,1.1,3.5,1.0,Aaron,Wilson,Low,2204.38
CUST012304,1.9657768651608487,37369.210769498604,0.85,0.765,2.6475,0.9,33632.289692548744,89041.4869610228,High Value,1.0,0.9,3.5,1.0,Richard,Becker,Low,73459.53
CUST012309,0.7939767282683093,51505.52723275863,0.85,0.935,2.9025,0.9,46354.97450948277,134545.31351377373,High Value,1.0,1.1,3.5,1.0,Joseph,Phillips,Low,40894.19
