customer_id,customer_tenure_years,annualized_premium,retention_probability,adjusted_retention_probability,expected_lifetime_years,risk_premium_multiplier,predicted_annual_premium,customer_lifetime_premium_value,clpv_segment,satisfaction_adjustment,payment_reliability_adjustment,avg_satisfaction_score,satisfaction_resolution_rate,first_name,last_name,risk_category,policy_types_count,total_premium,cross_sell_priority,estimated_additional_premium
CUST010685,0.9527720739219713,7066.0551293103445,0.75,0.5400000000000001,2.3100000000000005,1.0,7066.0551293103445,16322.587348706898,Low Value,0.8,0.9,2.5,0.5,Tracy,Sanchez,Medium,2,6732.34,Low Priority,1346.468
CUST010689,3.994524298425736,648.5778546949966,0.75,0.675,2.5125,1.0,648.5778546949966,1629.5518599211791,Low Value,1.0,0.9,3.6666666666666665,0.6666666666666666,Belinda,Stewart,Medium,2,2590.76,Low Priority,518.152
CUST010690,2.8528405201916494,140.21113243761997,0.75,0.675,2.5125,1.0,140.21113243761997,352.2804702495202,Low Value,1.0,0.9,3.5,1.0,Sharon,Fuentes,Medium,1,400.0,Low Priority,80.0
CUST010692,2.64476386036961,2993.930807453416,0.75,0.6075,2.41125,1.0,2993.930807453416,7219.115659472049,Low Value,0.9,0.9,3.0,1.0,Kaylee,Lopez,Medium,2,7918.24,Low Priority,1583.6480000000001
CUST010699,2.9869952087611225,13391.384051329056,0.75,0.5400000000000001,2.3100000000000005,1.0,13391.384051329056,30934.097158570126,Medium Value,0.8,0.9,2.0,1.0,Allen,Smith,Medium,1,40000.0,Medium Priority,16000.0
CUST010700,5.305954825462012,3290.393637770898,0.75,0.6075,2.41125,1.0,3290.393637770898,7933.9616590750775,Low Value,0.9,0.9,3.0,0.5,Mark,Washington,Medium,2,17458.68,Low Priority,3491.7360000000003
CUST010702,4.7118412046543465,0.0,0.85,0.935,2.9025,0.9,0.0,0.0,Low Value,1.0,1.1,3.5,1.0,Elizabeth,Blair,Low,0,0.0,Low Priority,0.0
CUST010703,5.286789869952088,2149.5728560331436,0.75,0.5400000000000001,2.3100000000000005,1.0,2149.5728560331436,4965.513297436562,Low Value,0.8,0.9,2.6666666666666665,0.6666666666666666,Kevin,Shields,Medium,2,11364.34,Low Priority,2272.868
CUST010706,5.286789869952088,6147.397721387882,0.75,0.675,2.5125,1.0,6147.397721387882,15445.336774987054,Low Value,1.0,0.9,3.5,1.0,Catherine,Smith,Medium,2,32500.0,Low Priority,6500.0
CUST010714,5.319644079397673,5150.79196860525,0.65,0.5265000000000001,2.28975,1.2,6180.9503623263,14152.831092136646,Low Value,0.9,0.9,3.0,1.0,Alex,Turner,High,2,27400.38,Low Priority,5480.076000000001
CUST010716,0.09582477754962354,125228.57142857143,0.85,0.935,2.9025,0.9,112705.71428571429,327128.3357142857,High Value,1.0,1.1,3.5,1.0,Jennifer,Murphy,Low,1,12000.0,High Priority,7200.0
CUST010717,2.652977412731006,1368.598157894737,0.75,0.675,2.5125,1.0,1368.598157894737,3438.602871710527,Low Value,1.0,0.9,3.6666666666666665,1.0,Kevin,Jordan,Medium,2,3630.86,Low Priority,726.172
CUST010724,5.0951403148528405,573.3639938205266,0.75,0.675,2.5125,1.0,573.3639938205266,1440.5770344740731,Low Value,1.0,0.9,3.5,1.0,Samuel,Carpenter,Medium,1,2921.37,Low Priority,584.274
CUST010726,2.0971937029431897,1611.6966187989556,0.85,0.765,2.6475,0.9,1450.52695691906,3840.2701184432112,Low Value,1.0,0.9,3.5,1.0,Jeffrey,Pineda,Low,2,3380.04,Low Priority,676.008
CUST010732,3.24435318275154,0.0,0.85,0.935,2.9025,0.9,0.0,0.0,Low Value,1.0,1.1,3.5,1.0,Mary,Ward,Low,0,0.0,Low Priority,0.0
CUST010733,1.2922655715263518,40589.009841101695,0.75,0.5400000000000001,2.3100000000000005,1.0,40589.009841101695,93760.61273294494,High Value,0.8,0.9,2.0,0.0,Isaiah,Case,Medium,2,52451.78,Low Priority,10490.356
CUST010746,5.201916495550993,937.1546052631578,0.75,0.6600000000000001,2.49,1.0,937.1546052631578,2333.514967105263,Low Value,0.8,1.1,2.0,0.0,Cindy,Bell,Medium,1,4875.0,Low Priority,975.0
CUST010747,3.5811088295687883,1045.1986181192663,0.75,0.675,2.5125,1.0,1045.1986181192663,2626.0615280246566,Low Value,1.0,0.9,3.5,1.0,Scott,Wilson,Medium,2,3742.9700000000003,Low Priority,748.594
CUST010749,1.1526351813826146,1484.068877672209,0.75,0.6075,2.41125,1.0,1484.068877672209,3578.4610812871138,Low Value,0.9,0.9,3.0,0.5,Daniel,Marshall,Medium,1,1710.59,Low Priority,342.118
CUST010750,5.330595482546201,406.6618836671803,0.75,0.6075,2.41125,1.0,406.6618836671803,980.5634669924884,Low Value,0.9,0.9,3.0,1.0,Brittany,Reynolds,Medium,2,2167.75,Low Priority,433.55
CUST010752,2.0944558521560577,2327.5735294117644,0.75,0.77625,2.6643749999999997,1.0,2327.5735294117644,6201.528722426469,Low Value,1.15,0.9,5.0,1.0,Gina,Li,Medium,1,4875.0,Low Priority,975.0
CUST010756,5.023956194387406,1490.9903092643053,0.75,0.77625,2.6643749999999997,1.0,1490.9903092643053,3972.557305246083,Low Value,1.15,0.9,4.0,1.0,Thomas,Dixon,Medium,2,7490.67,Low Priority,1498.134
CUST010761,2.316221765913758,8807.446808510638,0.85,0.95,2.925,0.9,7926.702127659574,23185.603723404252,Low Value,1.15,1.0,5.0,1.0,Joseph,Morgan,Low,2,20400.0,Low Priority,4080.0
CUST010766,2.7624914442162902,5057.905257680872,0.75,0.6075,2.41125,1.0,5057.905257680872,12195.874052583002,Low Value,0.9,0.9,3.0,1.0,Maria,Riddle,Medium,2,13972.42,Low Priority,2794.4840000000004
CUST010767,1.2073921971252566,4238.324557823129,0.75,0.675,2.5125,1.0,4238.324557823129,10648.790451530613,Low Value,1.0,0.9,3.5,1.0,Angela,Holmes,Medium,1,5117.32,Low Priority,1023.4639999999999
CUST010769,0.7255304585900069,24995.904424528304,0.75,0.77625,2.6643749999999997,1.0,24995.904424528304,66598.4628511026,High Value,1.15,0.9,4.0,1.0,Aaron,Richardson,Medium,2,18135.29,Low Priority,3627.0580000000004
CUST010770,2.6967830253251197,38564.46700507614,0.85,0.7480000000000001,2.622,0.9,34708.02030456853,91004.42923857867,High Value,0.8,1.1,2.0,0.5,Ryan,Hale,Low,1,104000.0,High Priority,62400.0
CUST010773,2.5051334702258727,0.0,0.85,0.95,2.925,0.9,0.0,0.0,Low Value,1.15,1.1,4.0,1.0,Shirley,Powell,Low,0,0.0,Low Priority,0.0
CUST010774,2.026009582477755,16496.634709459457,0.75,0.5400000000000001,2.3100000000000005,1.0,16496.634709459457,38107.22617885135,Medium Value,0.8,0.9,2.5,0.5,Amy,Sanford,Medium,2,33422.34,Medium Priority,13368.936
CUST010775,3.07460643394935,1194.650463045414,0.75,0.675,2.5125,1.0,1194.650463045414,3001.5592884016028,Low Value,1.0,0.9,3.5,1.0,Crystal,Collins,Medium,2,3673.08,Low Priority,734.616
CUST010779,3.890485968514716,2455.215126671358,0.75,0.77625,2.6643749999999997,1.0,2455.215126671358,6541.613803124999,Low Value,1.15,0.9,5.0,1.0,Tina,Maxwell,Medium,2,9551.98,Low Priority,1910.396
CUST010782,2.6995208761122518,1040.9995436105476,0.75,0.675,2.5125,1.0,1040.9995436105476,2615.511353321501,Low Value,1.0,0.9,3.5,1.0,Phillip,Montes,Medium,1,2810.2,Low Priority,562.04
CUST010784,4.446269678302532,2118.243084975369,0.85,0.765,2.6475,0.9,1906.4187764778324,5047.243710725061,Low Value,1.0,0.9,3.5,1.0,Rhonda,Wilson,Low,2,9418.279999999999,Low Priority,1883.656
CUST010785,5.078713210130048,640.0912722371967,0.75,0.77625,2.6643749999999997,1.0,640.0912722371967,1705.4431834669808,Low Value,1.15,0.9,4.0,1.0,Susan,Green,Medium,2,3250.8399999999997,Low Priority,650.168
CUST010788,2.5735797399041753,6427.957037234042,0.75,0.675,2.5125,1.0,6427.957037234042,16150.242056050532,Low Value,1.0,0.9,3.5,1.0,Michelle,Figueroa,Medium,2,16542.86,Low Priority,3308.572
CUST010790,1.325119780971937,9087.495464876034,0.75,0.77625,2.6643749999999997,1.0,9087.495464876034,24212.495729229082,Low Value,1.15,0.9,4.5,1.0,Aaron,Johnson,Medium,2,12042.02,Low Priority,2408.404
CUST010793,2.729637234770705,1630.9090245737216,0.75,0.6075,2.41125,1.0,1630.9090245737216,3932.529385503386,Low Value,0.9,0.9,3.0,1.0,Kelly,Martin,Medium,2,4451.790000000001,Low Priority,890.3580000000002
CUST010801,4.629705681040384,7349.385110881134,0.85,0.8797499999999999,2.819625,0.9,6614.446599793021,18650.258993941396,Low Value,1.15,0.9,4.666666666666667,0.6666666666666666,Rachel,Huynh,Low,2,34025.49,Low Priority,6805.098
CUST010802,0.08213552361396304,83606.33375,0.85,0.95,2.925,0.9,75245.700375,220093.67359687499,High Value,1.15,1.1,4.0,0.5,Jennifer,Armstrong,Low,2,6867.05,High Priority,4120.23
CUST010804,0.13963039014373715,137505.88235294117,0.85,0.8415000000000001,2.7622500000000003,0.9,123755.29411764706,341843.06117647066,High Value,0.9,1.1,3.0,0.0,Kristen,Stafford,Low,2,19200.0,High Priority,11520.0
CUST010813,0.3915126625598905,2834.08458041958,0.85,0.7480000000000001,2.622,0.9,2550.676122377622,6687.872792874125,Low Value,0.8,1.1,1.5,0.5,Keith,Mccall,Low,1,1109.58,Low Priority,221.916
CUST010820,1.9739904175222451,8859.181809986128,0.75,0.5400000000000001,2.3100000000000005,1.0,8859.181809986128,20464.70998106796,Low Value,0.8,0.9,2.3333333333333335,0.6666666666666666,Daniel,Warren,Medium,2,17487.94,Low Priority,3497.5879999999997
CUST010821,1.7768651608487338,6753.46687211094,0.75,0.6075,2.41125,1.0,6753.46687211094,16284.296995377505,Low Value,0.9,0.9,3.0,1.0,Cheryl,Jacobs,Medium,2,12000.0,Low Priority,2400.0
CUST010822,3.1786447638603694,2196.659431524548,0.75,0.77625,2.6643749999999997,1.0,2196.659431524548,5852.724472868217,Low Value,1.15,0.9,4.0,1.0,Brian,Washington,Medium,2,6982.4,Low Priority,1396.48
CUST010827,1.3607118412046544,5033.078858148893,0.85,0.95,2.925,0.9,4529.770972334004,13249.58009407696,Low Value,1.15,1.1,4.0,0.6666666666666666,Hailey,Fuller,Low,1,6848.57,Low Priority,1369.714
CUST010830,3.370294318959617,1167.8178899268887,0.85,0.6885,2.53275,0.9,1051.0361009341998,2662.0116846410947,Low Value,0.9,0.9,3.0,1.0,Allison,Robbins,Low,2,3935.89,Low Priority,787.178
CUST010836,4.8815879534565365,806.6309646662928,0.75,0.6075,2.41125,1.0,806.6309646662928,1944.9889135515984,Low Value,0.9,0.9,3.25,1.0,Debra,Sanchez,Medium,2,3937.6400000000003,Low Priority,787.5280000000001
CUST010839,0.3394934976043806,7658.467741935484,0.85,0.7480000000000001,2.622,0.9,6892.620967741936,18072.452177419353,Low Value,0.8,1.1,2.0,0.0,Andrea,Gomez,Low,1,2600.0,Low Priority,520.0
CUST010845,1.7440109514031485,837.5348783359498,0.85,0.765,2.6475,0.9,753.7813905023548,1995.6362313549844,Low Value,1.0,0.9,3.5,1.0,David,Turner,Low,2,1460.67,Low Priority,292.134
CUST010847,3.477070499657769,186.93897637795274,0.75,0.6075,2.41125,1.0,186.93897637795274,450.7566067913385,Low Value,0.9,0.9,3.0,1.0,Gina,Keller,Medium,1,650.0,Low Priority,130.0
CUST010848,0.13415468856947296,63359.69387755102,0.85,0.8415000000000001,2.7622500000000003,0.9,57023.72448979592,157513.78297193878,High Value,0.9,1.1,3.0,0.0,Heather,Taylor,Low,2,8500.0,High Priority,5100.0
CUST010861,3.586584531143053,4647.552526717557,0.85,0.935,2.9025,0.9,4182.797274045802,12140.569087917938,Low Value,1.0,1.1,3.5,1.0,Jessica,Hood,Low,2,16668.84,Low Priority,3333.768
CUST010863,4.829568788501026,414.11564625850343,0.75,0.5400000000000001,2.3100000000000005,1.0,414.11564625850343,956.6071428571431,Low Value,0.8,0.9,2.5,0.5,Sarah,Smith,Medium,1,2000.0,Low Priority,400.0
CUST010864,3.0718685831622174,16276.73796791444,0.85,0.95,2.925,0.9,14649.064171122996,42848.51270053476,Medium Value,1.15,1.1,4.0,0.5,Jesus,Mitchell,Low,2,50000.0,Medium Priority,20000.0
CUST010865,0.917180013689254,8622.451298507463,0.75,0.675,2.5125,1.0,8622.451298507463,21663.908887500005,Low Value,1.0,0.9,3.5,0.5,Madeline,Stanley,Medium,2,7908.34,Low Priority,1581.6680000000001
CUST010867,4.0191649555099245,750.4792745231607,0.85,0.8797499999999999,2.819625,0.9,675.4313470708447,1904.4631119846304,Low Value,1.15,0.9,5.0,0.0,Timothy,Porter,Low,2,3016.2999999999997,Low Priority,603.26
CUST010874,2.8829568788501025,11099.7150997151,0.85,0.6885,2.53275,0.9,9989.74358974359,25301.523076923077,Low Value,0.9,0.9,3.0,0.3333333333333333,Ricky,Wood,Low,1,32000.0,Low Priority,6400.0
CUST010877,0.8350444900752909,7093.622040983606,0.85,0.8797499999999999,2.819625,0.9,6384.259836885246,18001.21864257756,Low Value,1.15,0.9,4.0,0.6666666666666666,Kyle,Newman,Low,2,5923.49,Low Priority,1184.698
CUST010880,0.34223134839151265,2392.73814,0.85,0.8415000000000001,2.7622500000000003,0.9,2153.464326,5948.4068344935,Low Value,0.9,1.1,3.0,0.5,Ryan,Scott,Low,1,818.87,Low Priority,163.774
CUST010882,1.7221081451060918,7113.728620826709,0.75,0.5400000000000001,2.3100000000000005,1.0,7113.728620826709,16432.7131141097,Low Value,0.8,0.9,2.5,0.5,Laura,Neal,Medium,2,12250.61,Low Priority,2450.1220000000003
CUST010883,3.186858316221766,2510.3092783505153,0.75,0.675,2.5125,1.0,2510.3092783505153,6307.152061855671,Low Value,1.0,0.9,3.5,0.5,Jesus,Carter,Medium,1,8000.0,Low Priority,1600.0
CUST010885,2.4804928131416837,640.5340066225166,0.65,0.5265000000000001,2.28975,1.2,768.6408079470199,1759.9952899966888,Low Value,0.9,0.9,3.0,1.0,Arthur,Watts,High,2,1588.8400000000001,Low Priority,317.76800000000003
CUST010886,0.10403832991101986,59287.764473684205,0.75,0.8250000000000001,2.7375,1.0,59287.764473684205,162300.2552467105,High Value,1.0,1.1,3.75,1.0,Stephen,Moreno,Medium,2,6168.2,Low Priority,1233.64
CUST010889,1.809719370294319,15423.313944780633,0.75,0.6075,2.41125,1.0,15423.313944780633,37189.4657493523,Medium Value,0.9,0.9,3.25,0.75,Jeffrey,Bond,Medium,2,27911.87,Medium Priority,11164.748
CUST010890,0.30116358658453113,15438.885068181818,0.75,0.675,2.5125,1.0,15438.885068181818,38790.19873380682,Medium Value,1.0,0.9,3.5,1.0,Stacey,Schroeder,Medium,2,4649.63,Medium Priority,1859.852
CUST010892,1.4510609171800137,2687.688679245283,0.75,0.6075,2.41125,1.0,2687.688679245283,6480.689327830188,Low Value,0.9,0.9,3.0,0.5,Brian,Bush,Medium,1,3900.0,Low Priority,780.0
CUST010896,2.817248459958932,11997.521865889214,0.75,0.675,2.5125,1.0,11997.521865889214,30143.77368804665,Medium Value,1.0,0.9,3.5,1.0,Christopher,Nelson,Medium,2,33800.0,Medium Priority,13520.0
CUST010898,2.809034907597536,1421.2425730994153,0.75,0.6075,2.41125,1.0,1421.2425730994153,3426.971154385965,Low Value,0.9,0.9,3.0,1.0,Richard,Warner,Medium,2,3992.32,Low Priority,798.464
CUST010899,5.062286105407256,4815.768902109247,0.85,0.935,2.9025,0.9,4334.192011898323,12579.99231453488,Low Value,1.0,1.1,3.5,1.0,Dennis,Zuniga,Low,2,24378.8,Low Priority,4875.76
CUST010900,5.492128678986996,856.696970338983,0.65,0.5850000000000001,2.3775000000000004,1.2,1028.0363644067795,2444.1564563771185,Low Value,1.0,0.9,3.5,1.0,Kelly,Terry,High,2,4705.09,Low Priority,941.018
CUST010901,0.9828884325804244,78340.52924791086,0.75,0.675,2.5125,1.0,78340.52924791086,196830.57973537606,High Value,1.0,0.9,3.5,1.0,Brianna,Ramsey,Medium,2,77000.0,Low Priority,15400.0
CUST010906,1.1772758384668036,6907.616494186046,0.75,0.675,2.5125,1.0,6907.616494186046,17355.38644164244,Low Value,1.0,0.9,3.5,1.0,Cathy,Taylor,Medium,2,8132.17,Low Priority,1626.4340000000002
CUST010907,3.3319644079397674,1548.960123253903,0.75,0.5400000000000001,2.3100000000000005,1.0,1548.960123253903,3578.0978847165165,Low Value,0.8,0.9,2.6666666666666665,0.6666666666666666,William,Davis,Medium,2,5161.08,Low Priority,1032.2160000000001
CUST010912,3.3894592744695413,2692.0754200323104,0.75,0.6075,2.41125,1.0,2692.0754200323104,6491.266856552908,Low Value,0.9,0.9,3.3333333333333335,1.0,Ashley,Lamb,Medium,2,9124.68,Low Priority,1824.9360000000001
CUST010914,0.4462696783025325,59157.05521472393,0.65,0.5850000000000001,2.3775000000000004,1.2,70988.46625766871,168775.0785276074,High Value,1.0,0.9,3.6,1.0,Jesse,Cochran,High,2,26400.0,Low Priority,5280.0
CUST010915,2.6009582477754964,16237.857734210524,0.75,0.675,2.5125,1.0,16237.857734210524,40797.61755720394,Medium Value,1.0,0.9,3.5,0.5,John,Mckinney,Medium,2,42233.99,Medium Priority,16893.596
CUST010917,1.894592744695414,4823.205422687862,0.65,0.5265000000000001,2.28975,1.2,5787.846507225434,13252.72153991944,Low Value,0.9,0.9,3.0,1.0,Larry,Garcia,High,2,9138.01,Low Priority,1827.602
CUST010921,3.753593429158111,779.4424343544858,0.85,0.6885,2.53275,0.9,701.4981909190373,1776.7195430501918,Low Value,0.9,0.9,3.3333333333333335,0.6666666666666666,Michael,Davis,Low,2,2925.71,Low Priority,585.142
CUST010927,4.673511293634497,11468.790087873462,0.75,0.5400000000000001,2.3100000000000005,1.0,11468.790087873462,26492.9051029877,Medium Value,0.8,0.9,2.5,0.5,Sandra,Martinez,Medium,2,53599.52,Medium Priority,21439.808
CUST010928,5.333333333333333,10237.5,0.75,0.5400000000000001,2.3100000000000005,1.0,10237.5,23648.625000000004,Low Value,0.8,0.9,2.0,0.0,Rebecca,Lowe,Medium,2,54600.0,Low Priority,10920.0
CUST010930,0.9390828199863107,2232.6997740524785,0.85,0.8797499999999999,2.819625,0.9,2009.4297966472307,5665.838490371448,Low Value,1.15,0.9,5.0,1.0,Anna,Jenkins,Low,1,2096.69,Low Priority,419.338
CUST010931,2.937713894592745,4477.090170083877,0.85,0.7480000000000001,2.622,0.9,4029.3811530754892,10565.037383363931,Low Value,0.8,1.1,2.0,0.0,Jennifer,Lee,Low,2,13152.41,Low Priority,2630.482
CUST010934,5.032169746748802,2782.1001088139283,0.75,0.6075,2.41125,1.0,2782.1001088139283,6708.338887377584,Low Value,0.9,0.9,3.0,1.0,Randall,Krause,Medium,2,14000.0,Low Priority,2800.0
CUST010935,2.595482546201232,308.22784810126586,0.85,0.8415000000000001,2.7622500000000003,0.9,277.4050632911393,766.2621360759496,Low Value,0.9,1.1,3.0,1.0,Catherine,Huffman,Low,1,800.0,Low Priority,160.0
CUST010936,3.728952772073922,2348.1874229074883,0.75,0.5400000000000001,2.3100000000000005,1.0,2348.1874229074883,5424.3129469163,Low Value,0.8,0.9,2.0,0.5,Phillip,Smith,Medium,2,8756.279999999999,Low Priority,1751.2559999999999
CUST010939,3.4277891854893907,1326.659766373802,0.85,0.765,2.6475,0.9,1193.9937897364218,3161.0985583271768,Low Value,0.9,1.0,3.25,0.5,Christina,Wilson,Low,2,4547.51,Low Priority,909.5020000000001
CUST010941,0.9691991786447639,10094.013919491526,0.75,0.77625,2.6643749999999997,1.0,10094.013919491526,26894.23833674523,Medium Value,1.15,0.9,4.0,1.0,Donna,Landry,Medium,2,9783.11,Medium Priority,3913.2440000000006
CUST010942,0.22176591375770022,10685.501481481482,0.85,0.935,2.9025,0.9,9616.951333333334,27913.201245,Medium Value,1.0,1.1,3.5,1.0,Julia,Barnes,Low,2,2369.6800000000003,Medium Priority,947.8720000000002
CUST010943,0.10677618069815195,1205325.0,0.75,0.6600000000000001,2.49,1.0,1205325.0,3001259.2500000005,High Value,0.8,1.1,2.5,0.0,Heather,Flynn,Medium,2,128700.0,Low Priority,25740.0
CUST010944,1.5195071868583163,3510.894878378378,0.75,0.6075,2.41125,1.0,3510.894878378378,8465.645275489864,Low Value,0.9,0.9,3.0,0.5,Diane,King,Medium,2,5334.83,Low Priority,1066.9660000000001
CUST010947,4.468172484599589,9528.07219209559,0.75,0.675,2.5125,1.0,9528.07219209559,23939.28138264017,Low Value,1.0,0.9,3.5,1.0,Alan,Deleon,Medium,2,42573.07,Low Priority,8514.614
CUST010949,2.940451745379877,1850.1000768156425,0.85,0.6885,2.53275,0.9,1665.0900691340782,4217.256872599337,Low Value,0.9,0.9,3.0,0.3333333333333333,Deborah,Anderson,Low,2,5440.13,Low Priority,1088.026
CUST010950,1.3607118412046544,64084.104627766596,0.75,0.5400000000000001,2.3100000000000005,1.0,64084.104627766596,148034.28169014087,High Value,0.8,0.9,2.0,0.0,Daniel,Gonzalez,Medium,2,87200.0,Low Priority,17440.0
CUST010953,0.29021218343600275,21899.494103773584,0.75,0.8250000000000001,2.7375,1.0,21899.494103773584,59949.86510908019,Medium Value,1.0,1.1,3.5,0.5,Bryan,Austin,Medium,2,6355.5,Medium Priority,2542.2000000000003
CUST010954,4.558521560574949,1384.8020495495493,0.85,0.8797499999999999,2.819625,0.9,1246.3218445945945,3514.1602310650333,Low Value,1.15,0.9,4.0,1.0,Felicia,Morris,Low,2,6312.65,Low Priority,1262.53
CUST010959,2.308008213552361,541.7528380782918,0.85,0.6885,2.53275,0.9,487.57755427046266,1234.9120505785143,Low Value,0.9,0.9,3.0,0.0,Joseph,Burton,Low,2,1250.37,Low Priority,250.07399999999998
CUST010964,0.4106776180698152,11359.9081,0.85,0.6885,2.53275,0.9,10223.917290000001,25894.626516247503,Low Value,0.9,0.9,3.0,0.0,Carla,Sanders,Low,2,4665.26,Low Priority,933.0520000000001
CUST010967,4.867898699520876,1334.530646794151,0.75,0.77625,2.6643749999999997,1.0,1334.530646794151,3555.6900920521657,Low Value,1.15,0.9,4.0,1.0,Dalton,Nelson,Medium,2,6496.360000000001,Low Priority,1299.2720000000002
CUST010970,0.9938398357289527,16544.285516528926,0.85,0.6885,2.53275,0.9,14889.856964876033,37712.28522778978,Medium Value,0.9,0.9,3.0,1.0,Jennifer,Miller,Low,2,16442.37,Medium Priority,6576.948
CUST010981,2.184804928131417,39866.259398496244,0.65,0.468,2.202,1.2,47839.51127819549,105342.60383458647,High Value,0.8,0.9,2.5,1.0,Christopher,Martin,High,2,87100.0,Low Priority,17420.0
CUST010982,0.2299794661190965,76368.38321428571,0.85,0.8415000000000001,2.7622500000000003,0.9,68731.54489285714,189853.70988029466,High Value,0.9,1.1,3.3333333333333335,1.0,Teresa,Hansen,Low,2,17563.16,High Priority,10537.895999999999
CUST010983,0.6625598904859685,2009.463626033058,0.85,0.935,2.9025,0.9,1808.5172634297523,5249.221357104856,Low Value,1.0,1.1,3.5,0.5,Thomas,Richards,Low,1,1331.39,Low Priority,266.278
CUST010987,4.15605749486653,384.9802371541502,0.85,0.8797499999999999,2.819625,0.9,346.4822134387352,976.9499110671936,Low Value,1.15,0.9,4.0,1.0,Dana,Williams,Low,1,1600.0,Low Priority,320.0
CUST010989,3.685147159479808,1058.6388632986627,0.85,0.765,2.6475,0.9,952.7749769687965,2522.471751524889,Low Value,1.0,0.9,3.75,0.75,Herbert,Roth,Low,2,3901.24,Low Priority,780.248
CUST010993,4.7529089664613275,967.8283410138249,0.85,0.765,2.6475,0.9,871.0455069124424,2306.0929795506913,Low Value,1.0,0.9,3.5,1.0,Melissa,Barnett,Low,2,4600.0,Low Priority,920.0
CUST010995,0.6050650239561944,24701.659174208144,0.85,0.68,2.52,0.9,22231.49325678733,56023.36300710407,Medium Value,0.8,1.0,2.8,0.6,Jon,Hanson,Low,2,14946.11,Medium Priority,5978.444
CUST010998,3.2908966461327855,834.4412770382696,0.75,0.675,2.5125,1.0,834.4412770382696,2096.5337085586525,Low Value,1.0,0.9,3.5,0.5,Annette,Foster,Medium,2,2746.06,Low Priority,549.212
CUST010999,5.418206707734429,1450.9376301162201,0.75,0.675,2.5125,1.0,1450.9376301162201,3645.4807956670033,Low Value,1.0,0.9,3.5,1.0,Alexander,Mitchell,Medium,2,7861.48,Low Priority,1572.296
CUST011002,2.844626967830253,3163.85948026949,0.75,0.675,2.5125,1.0,3163.85948026949,7949.196944177094,Low Value,1.0,0.9,3.6666666666666665,1.0,Andrew,Pena,Medium,2,9000.0,Low Priority,1800.0
CUST011007,5.152635181382615,155.26036131774708,0.85,0.6885,2.53275,0.9,139.73432518597238,353.91211211477156,Low Value,0.9,0.9,3.0,0.75,Cynthia,Quinn,Low,1,800.0,Low Priority,160.0
CUST011011,0.7474332648870636,189983.5164835165,0.75,0.5400000000000001,2.3100000000000005,1.0,189983.5164835165,438861.9230769232,High Value,0.8,0.9,2.3333333333333335,1.0,Eric,Edwards,Medium,2,142000.0,Low Priority,28400.0
CUST011018,2.086242299794661,1523.950501968504,0.75,0.675,2.5125,1.0,1523.950501968504,3828.925636195867,Low Value,1.0,0.9,3.5,0.5,Ronald,Bradley,Medium,2,3179.33,Low Priority,635.866
CUST011020,3.6577686516084875,2624.5508982035926,0.85,0.765,2.6475,0.9,2362.0958083832334,6253.64865269461,Low Value,1.0,0.9,3.5,1.0,Thomas,Pope,Low,1,9600.0,Low Priority,1920.0
CUST011024,4.9664613278576315,795.7597450385887,0.85,0.765,2.6475,0.9,716.1837705347298,1896.096532490697,Low Value,1.0,0.9,3.5,1.0,John,Choi,Low,2,3952.1099999999997,Low Priority,790.422
CUST011034,1.9931553730321698,5017.170329670329,0.85,0.95,2.925,0.9,4515.4532967032965,13207.700892857141,Low Value,1.15,1.1,4.0,0.0,Willie,Martin,Low,2,10000.0,Low Priority,2000.0
CUST011038,2.324435318275154,2462.925061837456,0.85,0.6885,2.53275,0.9,2216.6325556537104,5614.176105331935,Low Value,0.9,0.9,3.0,0.5,Kent,Fox,Low,2,5724.91,Low Priority,1144.982
CUST011040,4.347707049965777,2300.0629722921913,0.75,0.77625,2.6643749999999997,1.0,2300.0629722921913,6128.230281801007,Low Value,1.15,0.9,5.0,1.0,Suzanne,Mclaughlin,Medium,2,10000.0,Low Priority,2000.0
CUST011047,2.135523613963039,13058.15108653846,0.75,0.77625,2.6643749999999997,1.0,13058.15108653846,34791.81130119591,Medium Value,1.15,0.9,4.0,1.0,Grant,Chapman,Medium,2,27885.99,Medium Priority,11154.396
CUST011050,2.4668035592060233,611.7755077691454,0.85,0.95,2.925,0.9,550.5979569922309,1610.4990242022755,Low Value,1.15,1.1,4.0,1.0,Randy,Rivera,Low,1,1509.13,Low Priority,301.826
CUST011052,2.6776180698151952,1587.2726763803682,0.75,0.6075,2.41125,1.0,1587.2726763803682,3827.3112409221626,Low Value,0.9,0.9,3.0,1.0,Stephanie,Davis,Medium,1,4250.110000000001,Low Priority,850.0220000000002
CUST011053,0.621492128678987,16884.300726872247,0.85,0.7480000000000001,2.622,0.9,15195.870654185022,39843.57285527313,Medium Value,0.8,1.1,2.0,0.5,Jesse,Chung,Low,2,10493.46,Medium Priority,4197.384
CUST011054,3.186858316221766,4454.245715206185,0.75,0.5400000000000001,2.3100000000000005,1.0,4454.245715206185,10289.30760212629,Low Value,0.8,0.9,2.0,1.0,Vanessa,Webb,Medium,2,14195.05,Low Priority,2839.01
CUST011056,1.111567419575633,0.0,0.85,0.7480000000000001,2.622,0.9,0.0,0.0,Low Value,0.8,1.1,2.75,0.75,Anna,Monroe,Low,0,0.0,Low Priority,0.0
